Column1,model_name,instance_num,rank,likelihood,outcome,viability,sparcity,similarity,dllh,ollh,mask,cf_ev_str,fa_ev_str
137,SimpleVAEGeneratorWrapper_top50,2,39,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
138,SimpleVAEGeneratorWrapper_top50,2,38,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
139,SimpleVAEGeneratorWrapper_top50,2,37,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
140,SimpleVAEGeneratorWrapper_top50,2,36,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
141,SimpleVAEGeneratorWrapper_top50,2,35,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
142,SimpleVAEGeneratorWrapper_top50,2,34,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
143,SimpleVAEGeneratorWrapper_top50,2,33,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
144,SimpleVAEGeneratorWrapper_top50,2,32,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
145,SimpleVAEGeneratorWrapper_top50,2,31,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
146,SimpleVAEGeneratorWrapper_top50,2,30,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
147,SimpleVAEGeneratorWrapper_top50,2,29,0.999528527,1,-0.043184399,0.303921569,0.651736749,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
148,SimpleVAEGeneratorWrapper_top50,2,28,0.999528527,1,-0.043184397,0.303921569,0.65173675,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
149,SimpleVAEGeneratorWrapper_top50,2,1,0.999528527,1,-0.043183285,0.303921569,0.651737863,0,-0.998842716,1111,14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14 > 14,37 > 01 > 02 > 29 > 30 > 03 > 04 > 31 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 32 > 23 > 14
150,SimpleEvoGeneratorWrapper_top50,0,25,0.000654228,0,1.053261317,0.470588235,0.582949297,0,-0.000276216,1111,37 > 00 > 00 > 02 > 00 > 00 > 00 > 00 > 00 > 31 > 00 > 00 > 09 > 12 > 00 > 15 > 00 > 00 > 31 > 00 > 09 > 08 > 00 > 11 > 00 > 00 > 00 > 00 > 00 > 04 > 23 > 22 > 00 > 28 > 00 > 00 > 00 > 00 > 30 > 34 > 00 > 06 > 06 > 00 > 23 > 00 > 00 > 37 > 37,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
151,SimpleEvoGeneratorWrapper_top50,0,24,0.000610017,0,1.056691104,0.470588235,0.586334873,0,-0.000232004,1111,11 > 11 > 26 > 01 > 17 > 00 > 16 > 00 > 00 > 36 > 00 > 32 > 00 > 03 > 05 > 06 > 06 > 20 > 00 > 15 > 00 > 16 > 00 > 23 > 00 > 01 > 06 > 00 > 00 > 00 > 24 > 00 > 27 > 00 > 00 > 00 > 00 > 14 > 00 > 14 > 00 > 00 > 00 > 13 > 28 > 00 > 00 > 18 > 00 > 00 > 00 > 35,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
152,SimpleEvoGeneratorWrapper_top50,0,23,0.000611622,0,1.056969138,0.470588235,0.586614512,0,-0.000233609,1111,11 > 18 > 00 > 00 > 00 > 00 > 16 > 00 > 00 > 31 > 00 > 00 > 00 > 15 > 00 > 06 > 00 > 00 > 31 > 08 > 00 > 08 > 00 > 18 > 00 > 00 > 00 > 00 > 00 > 00 > 17 > 22 > 00 > 11 > 15 > 21 > 00 > 00 > 30 > 34 > 00 > 18 > 00 > 00 > 15 > 00 > 00 > 37 > 00 > 37 > 00 > 35,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
153,SimpleEvoGeneratorWrapper_top50,0,22,0.001033975,0,1.059097956,0.480392157,0.579361761,0,-0.000655962,1111,27 > 00 > 12 > 17 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 05 > 24 > 00 > 15 > 00 > 08 > 08 > 15 > 00 > 00 > 22 > 13 > 00 > 07 > 00 > 00 > 00 > 27 > 00 > 32 > 00 > 08 > 00 > 00 > 04 > 00 > 00 > 17 > 27 > 15 > 15 > 25 > 00 > 00 > 37 > 00 > 00 > 19,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
154,SimpleEvoGeneratorWrapper_top50,0,21,0.001035106,0,1.059253506,0.480392157,0.579518442,0,-0.000657093,1111,29 > 00 > 02 > 17 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 13 > 32 > 05 > 24 > 00 > 00 > 15 > 04 > 01 > 33 > 00 > 05 > 00 > 00 > 32 > 07 > 00 > 00 > 17 > 00 > 27 > 00 > 00 > 00 > 00 > 00 > 04 > 28 > 10 > 00 > 27 > 00 > 00 > 25 > 00 > 37 > 37 > 00 > 00 > 19,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
155,SimpleEvoGeneratorWrapper_top50,0,20,0.000702946,0,1.05964467,0.470588235,0.589381368,0,-0.000324934,1111,11 > 00 > 08 > 00 > 00 > 00 > 00 > 00 > 00 > 10 > 36 > 00 > 00 > 03 > 00 > 15 > 26 > 20 > 00 > 08 > 08 > 20 > 00 > 00 > 00 > 00 > 01 > 00 > 00 > 00 > 00 > 03 > 32 > 00 > 00 > 00 > 00 > 14 > 19 > 00 > 00 > 14 > 00 > 00 > 00 > 00 > 00 > 00 > 18 > 36 > 10,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
156,SimpleEvoGeneratorWrapper_top50,0,19,0.000741422,0,1.059723333,0.480392157,0.579694586,0,-0.00036341,1111,06 > 18 > 00 > 17 > 00 > 00 > 00 > 27 > 00 > 08 > 00 > 00 > 00 > 00 > 15 > 09 > 00 > 15 > 00 > 08 > 00 > 00 > 00 > 22 > 00 > 19 > 00 > 24 > 17 > 00 > 00 > 27 > 00 > 27 > 00 > 00 > 15 > 19 > 00 > 00 > 19 > 08 > 15 > 00 > 00 > 00 > 00 > 16 > 23,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
157,SimpleEvoGeneratorWrapper_top50,0,18,0.001065259,0,1.059886532,0.470588235,0.589985543,0,-0.000687246,1111,11 > 27 > 00 > 02 > 00 > 00 > 00 > 00 > 00 > 00 > 34 > 00 > 00 > 32 > 00 > 24 > 00 > 00 > 31 > 00 > 13 > 15 > 00 > 00 > 00 > 00 > 32 > 07 > 24 > 04 > 17 > 00 > 05 > 00 > 00 > 00 > 00 > 00 > 04 > 15 > 17 > 00 > 06 > 00 > 15 > 00 > 00 > 12 > 07 > 00 > 00 > 19,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
158,SimpleEvoGeneratorWrapper_top50,0,17,0.000653131,0,1.061788542,0.470588235,0.591475425,0,-0.000275118,1111,35 > 27 > 00 > 00 > 03 > 00 > 00 > 00 > 27 > 02 > 00 > 04 > 03 > 15 > 00 > 00 > 20 > 00 > 00 > 00 > 09 > 00 > 00 > 33 > 00 > 00 > 00 > 07 > 00 > 01 > 00 > 32 > 00 > 27 > 07 > 00 > 00 > 00 > 19 > 34 > 18 > 14 > 00 > 18 > 00 > 00 > 00 > 18,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
159,SimpleEvoGeneratorWrapper_top50,0,16,0.004423974,0,1.063823827,0.480392157,0.587477631,0,-0.004045961,1111,27 > 00 > 13 > 00 > 16 > 00 > 00 > 00 > 00 > 36 > 00 > 13 > 32 > 00 > 15 > 32 > 20 > 00 > 00 > 08 > 08 > 00 > 00 > 00 > 00 > 28 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 15 > 00 > 25 > 00 > 14 > 00 > 28 > 00 > 18 > 00 > 28 > 37 > 00 > 10 > 20,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
160,SimpleEvoGeneratorWrapper_top50,0,15,0.000653624,0,1.063936789,0.480392157,0.583820243,0,-0.000275611,1111,08 > 00 > 00 > 02 > 00 > 00 > 00 > 00 > 00 > 36 > 34 > 32 > 13 > 12 > 00 > 15 > 22 > 00 > 31 > 08 > 35 > 16 > 00 > 11 > 00 > 12 > 00 > 00 > 00 > 00 > 23 > 00 > 00 > 00 > 00 > 00 > 00 > 15 > 30 > 00 > 00 > 17 > 32 > 06 > 22 > 00 > 00 > 18 > 28,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
161,SimpleEvoGeneratorWrapper_top50,0,14,0.001506085,0,1.067865459,0.480392157,0.588601374,0,-0.001128072,1111,27 > 00 > 02 > 12 > 00 > 00 > 00 > 00 > 00 > 08 > 23 > 13 > 09 > 00 > 34 > 32 > 00 > 31 > 00 > 08 > 08 > 00 > 00 > 00 > 00 > 00 > 24 > 00 > 04 > 24 > 00 > 00 > 04 > 27 > 00 > 00 > 00 > 00 > 00 > 00 > 22 > 00 > 13 > 23 > 00 > 00 > 00 > 00 > 00 > 28 > 04,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
162,SimpleEvoGeneratorWrapper_top50,0,13,0.000850843,0,1.06875944,0.480392157,0.588840114,0,-0.000472831,1111,28 > 00 > 18 > 00 > 17 > 00 > 00 > 00 > 00 > 08 > 00 > 03 > 00 > 00 > 00 > 32 > 00 > 00 > 08 > 08 > 37 > 00 > 22 > 00 > 00 > 00 > 00 > 00 > 00 > 37 > 27 > 05 > 00 > 00 > 00 > 00 > 00 > 00 > 14 > 00 > 18 > 00 > 25 > 25 > 12 > 00 > 18 > 00 > 00 > 00 > 22,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
163,SimpleEvoGeneratorWrapper_top50,0,12,0.001063331,0,1.068876571,0.480392157,0.589169733,0,-0.000685319,1111,31 > 00 > 00 > 00 > 00 > 00 > 00 > 02 > 34 > 32 > 04 > 03 > 05 > 26 > 26 > 00 > 00 > 00 > 08 > 20 > 00 > 03 > 00 > 01 > 00 > 00 > 00 > 00 > 00 > 17 > 28 > 00 > 00 > 00 > 00 > 14 > 00 > 19 > 17 > 14 > 18 > 13 > 00 > 15 > 04 > 28 > 33 > 00 > 00 > 19,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
164,SimpleEvoGeneratorWrapper_top50,0,11,0.000653329,0,1.078615002,0.480392157,0.598498162,0,-0.000275317,1111,29 > 02 > 00 > 32 > 15 > 03 > 05 > 15 > 32 > 00 > 31 > 15 > 00 > 29 > 00 > 03 > 00 > 00 > 26 > 00 > 00 > 00 > 24 > 00 > 28 > 27 > 33 > 00 > 00 > 16 > 00 > 19 > 17 > 00 > 00 > 13 > 00 > 15 > 00 > 18,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
165,SimpleEvoGeneratorWrapper_top50,0,10,0.000654355,0,1.080706082,0.480392157,0.600590268,0,-0.000276343,1111,18 > 00 > 12 > 00 > 00 > 16 > 00 > 00 > 02 > 00 > 25 > 32 > 27 > 00 > 00 > 00 > 00 > 00 > 00 > 09 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 04 > 00 > 05 > 04 > 00 > 00 > 23 > 30 > 00 > 11 > 10 > 22 > 00 > 00 > 26 > 29 > 00 > 15 > 37,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
166,SimpleEvoGeneratorWrapper_top50,0,9,0.000654664,0,1.082159944,0.490196078,0.592240517,0,-0.000276651,1111,37 > 00 > 19 > 00 > 00 > 00 > 16 > 00 > 00 > 02 > 00 > 00 > 09 > 15 > 00 > 00 > 32 > 00 > 31 > 08 > 00 > 00 > 00 > 18 > 00 > 00 > 00 > 00 > 00 > 00 > 17 > 00 > 00 > 00 > 00 > 21 > 00 > 00 > 14 > 34 > 00 > 18 > 06 > 00 > 15 > 00 > 00 > 18 > 16,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
167,SimpleEvoGeneratorWrapper_top50,0,8,0.013043059,0,1.082373702,0.490196078,0.60484267,0,-0.012665046,1111,27 > 31 > 31 > 00 > 00 > 17 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 03 > 05 > 12 > 05 > 20 > 15 > 00 > 01 > 00 > 33 > 03 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 00 > 11 > 00 > 00 > 00 > 00 > 00 > 00 > 19 > 00 > 21 > 12 > 15 > 00 > 00 > 00 > 00 > 37 > 00 > 00 > 35,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
168,SimpleEvoGeneratorWrapper_top50,0,7,0.000648538,0,1.082580562,0.490196078,0.592655009,0,-0.000270526,1111,08 > 00 > 31 > 00 > 00 > 00 > 00 > 17 > 00 > 36 > 08 > 00 > 00 > 15 > 05 > 12 > 22 > 00 > 15 > 04 > 01 > 00 > 33 > 00 > 00 > 12 > 00 > 00 > 00 > 37 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 17 > 06 > 15 > 00 > 00 > 00 > 28 > 00 > 00 > 10 > 35,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
169,SimpleEvoGeneratorWrapper_top50,0,6,0.000716188,0,1.085658431,0.490196078,0.595800528,0,-0.000338175,1111,27 > 00 > 02 > 12 > 16 > 00 > 00 > 00 > 31 > 08 > 32 > 13 > 32 > 00 > 15 > 32 > 00 > 31 > 00 > 00 > 08 > 00 > 00 > 00 > 00 > 00 > 24 > 00 > 00 > 17 > 00 > 28 > 27 > 00 > 00 > 00 > 15 > 00 > 00 > 00 > 25 > 00 > 18 > 00 > 00 > 00 > 18 > 16 > 00 > 28,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
170,SimpleEvoGeneratorWrapper_top50,0,5,0.000656725,0,1.086373275,0.490196078,0.596455909,0,-0.000278713,1111,18 > 00 > 12 > 00 > 00 > 17 > 00 > 02 > 00 > 00 > 00 > 00 > 05 > 12 > 00 > 00 > 00 > 04 > 01 > 00 > 22 > 23 > 00 > 12 > 00 > 00 > 00 > 00 > 00 > 27 > 27 > 14 > 00 > 00 > 00 > 00 > 00 > 20 > 00 > 21 > 00 > 15 > 23 > 00 > 04 > 15,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
171,SimpleEvoGeneratorWrapper_top50,0,4,0.00103425,0,1.087023459,0.490196078,0.597483618,0,-0.000656237,1111,18 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 36 > 15 > 03 > 05 > 00 > 00 > 20 > 00 > 08 > 00 > 20 > 03 > 00 > 00 > 01 > 00 > 00 > 00 > 00 > 27 > 10 > 27 > 00 > 00 > 00 > 00 > 08 > 00 > 19 > 23 > 14 > 18 > 13 > 15 > 00 > 00 > 00 > 37 > 00 > 00 > 19,37 > 01 > 02 > 03 > 04 > 05 > 12 > 05 > 12 > 05 > 06 > 08 > 07 > 09 > 10 > 11 > 12 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 15 > 16 > 14 > 17 > 26 > 22 > 27 > 28 > 27 > 16 > 28 > 17 > 24 > 25 > 22
