,trace,full_seq_len,input_x_seq_len,true_y_seq_len,pred_y_seq_len,acc,recall,precision,f1,levenshtein,damerau_levenshtein,local_alignment,global_alignment,emph_start,longest_subsequence,longest_substring,overlap,entropy,input,true_encoded,pred_encoded,true_encoded_with_padding,pred_encoded_with_padding,true_decoded,pred_decoded
369,369,15,8,7,7,0.8571428571428571,0.8571428571428571,1.0,0.9047619047619048,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.9285714285714286,0.9238095238095239,0.8571428571428572,0.5714285714285714,0.8571428571428571,0.9391194793785607,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004 | 019-001-011-012-002-003-004-020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
370,370,11,6,5,5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.88,0.8,0.6,0.8,0.9397940008672037,019 | 019-001 | 019-001-002 | 019-001-002-003 | 019-001-002-003-004 | 019-001-002-003-004-020,001 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 004 -> 020,001 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> Request_Payment -> Payment_Handled -> <E>
371,371,15,8,7,7,0.8571428571428571,0.8571428571428571,1.0,0.9047619047619048,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.9285714285714286,0.9238095238095239,0.8571428571428572,0.5714285714285714,0.8571428571428571,0.9391194793785607,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004 | 019-001-011-012-002-003-004-020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
372,372,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004 | 019-001-011-002-003-004-020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
373,373,11,6,5,5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.88,0.8,0.6,0.8,0.9397940008672037,019 | 019-001 | 019-001-002 | 019-001-002-003 | 019-001-002-003-004 | 019-001-002-003-004-020,001 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 004 -> 020,001 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> Request_Payment -> Payment_Handled -> <E>
374,374,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004 | 019-001-011-002-003-004-020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
375,375,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004 | 019-001-011-002-003-004-020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
376,376,15,8,7,7,0.8571428571428571,0.8571428571428571,1.0,0.9047619047619048,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.9285714285714286,0.9238095238095239,0.8571428571428572,0.5714285714285714,0.8571428571428571,0.9391194793785607,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004 | 019-001-011-012-002-003-004-020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
377,377,21,11,10,11,0.6363636363636364,0.6363636363636364,1.0,0.7575757575757575,0.6363636363636364,0.6363636363636364,0.6,0.7727272727272727,0.7580519480519481,0.6363636363636364,0.36363636363636365,0.7,0.8883790864625644,019 | 019-001 | 019-001-014 | 019-001-014-008 | 019-001-014-008-001 | 019-001-014-008-001-011 | 019-001-014-008-001-011-012 | 019-001-014-008-001-011-012-002 | 019-001-014-008-001-011-012-002-003 | 019-001-014-008-001-011-012-002-003-004 | 019-001-014-008-001-011-012-002-003-004-020,001 -> 014 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020 -> 020,001 -> 014 -> 008 -> 001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020 -> 020,DECSUBMITTED_EMPLOYEE -> DECREJECTED_ADMINISTRATION -> DECREJECTED_EMPLOYEE -> DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> Request_Payment -> DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E> -> <E>
378,378,15,8,7,7,0.8571428571428571,0.8571428571428571,1.0,0.9047619047619048,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.9285714285714286,0.9238095238095239,0.8571428571428572,0.5714285714285714,0.8571428571428571,0.9391194793785607,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004 | 019-001-011-012-002-003-004-020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
379,379,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004 | 019-001-011-002-003-004-020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
380,380,13,7,6,7,0.8571428571428571,0.8571428571428571,1.0,0.9047619047619048,0.8571428571428572,0.8571428571428572,0.8333333333333334,0.8571428571428571,0.9714285714285714,0.8571428571428572,0.8571428571428572,1.0,0.9877801412235987,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004 | 019-001-011-002-003-004-020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E> -> <E>
381,381,11,6,5,5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.88,0.8,0.6,0.8,0.9397940008672037,019 | 019-001 | 019-001-002 | 019-001-002-003 | 019-001-002-003-004 | 019-001-002-003-004-020,001 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 004 -> 020,001 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> Request_Payment -> Payment_Handled -> <E>
382,382,15,8,7,7,0.8571428571428571,0.8571428571428571,1.0,0.9047619047619048,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.9285714285714286,0.9238095238095239,0.8571428571428572,0.5714285714285714,0.8571428571428571,0.9391194793785607,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004 | 019-001-011-012-002-003-004-020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
383,383,11,6,5,5,0.4,0.4,0.6,0.4666666666666666,0.4,0.4,0.4,0.7,0.6,0.4,0.4,0.4,0.7819003816191213,019 | 019-001 | 019-001-011 | 019-001-011-010 | 019-001-011-010-008 | 019-001-011-010-008-020,001 -> 011 -> 010 -> 008 -> 020,001 -> 011 -> 002 -> 003 -> 001,001 -> 011 -> 010 -> 008 -> 020,001 -> 011 -> 002 -> 003 -> 001,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECREJECTED_SUPERVISOR -> DECREJECTED_EMPLOYEE -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> DECSUBMITTED_EMPLOYEE
384,384,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004 | 019-001-011-002-003-004-020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
385,385,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004 | 019-001-011-002-003-004-020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
386,386,11,6,5,5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.88,0.8,0.6,0.8,0.9397940008672037,019 | 019-001 | 019-001-002 | 019-001-002-003 | 019-001-002-003-004 | 019-001-002-003-004-020,001 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 004 -> 020,001 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> Request_Payment -> Payment_Handled -> <E>
387,387,15,8,7,7,0.8571428571428571,0.8571428571428571,1.0,0.9047619047619048,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.9285714285714286,0.9238095238095239,0.8571428571428572,0.5714285714285714,0.8571428571428571,0.9391194793785607,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004 | 019-001-011-012-002-003-004-020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
388,388,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004 | 019-001-011-002-003-004-020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
389,389,11,6,5,5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.88,0.8,0.6,0.8,0.9397940008672037,019 | 019-001 | 019-001-002 | 019-001-002-003 | 019-001-002-003-004 | 019-001-002-003-004-020,001 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 004 -> 020,001 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> Request_Payment -> Payment_Handled -> <E>
390,390,15,8,7,8,0.75,0.75,1.0,0.8333333333333333,0.75,0.75,0.7142857142857143,0.8125,0.8952380952380953,0.75,0.5,0.8571428571428571,0.9370764567813786,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004 | 019-001-011-012-002-003-004-020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020 -> 020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E> -> <E>
391,391,25,13,12,12,0.5833333333333334,0.5833333333333334,0.75,0.625,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.7916666666666666,0.6746031746031745,0.5833333333333333,0.33333333333333337,0.5833333333333334,0.8458363064413446,019 | 019-001 | 019-001-007 | 019-001-007-008 | 019-001-007-008-001 | 019-001-007-008-001-007 | 019-001-007-008-001-007-008 | 019-001-007-008-001-007-008-001 | 019-001-007-008-001-007-008-001-005 | 019-001-007-008-001-007-008-001-005-002 | 019-001-007-008-001-007-008-001-005-002-003 | 019-001-007-008-001-007-008-001-005-002-003-004 | 019-001-007-008-001-007-008-001-005-002-003-004-020,001 -> 007 -> 008 -> 001 -> 007 -> 008 -> 001 -> 005 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 001 -> 011 -> 003 -> 001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 007 -> 008 -> 001 -> 007 -> 008 -> 001 -> 005 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 003 -> 001 -> 011 -> 003 -> 001 -> 011 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECREJECTED_PRE_APPROVER -> DECREJECTED_EMPLOYEE -> DECSUBMITTED_EMPLOYEE -> DECREJECTED_PRE_APPROVER -> DECREJECTED_EMPLOYEE -> DECSUBMITTED_EMPLOYEE -> DECAPPROVED_PRE_APPROVER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> Request_Payment -> DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> Request_Payment -> DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
392,392,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004 | 019-001-011-002-003-004-020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
393,393,15,8,7,7,0.8571428571428571,0.8571428571428571,1.0,0.9047619047619048,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.9285714285714286,0.9238095238095239,0.8571428571428572,0.5714285714285714,0.8571428571428571,0.9391194793785607,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004 | 019-001-011-012-002-003-004-020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
394,394,15,8,7,7,0.8571428571428571,0.8571428571428571,1.0,0.9047619047619048,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.9285714285714286,0.9238095238095239,0.8571428571428572,0.5714285714285714,0.8571428571428571,0.9391194793785607,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004 | 019-001-011-012-002-003-004-020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
395,395,15,8,7,7,0.8571428571428571,0.8571428571428571,1.0,0.9047619047619048,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.9285714285714286,0.9238095238095239,0.8571428571428572,0.5714285714285714,0.8571428571428571,0.9391194793785607,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004 | 019-001-011-012-002-003-004-020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 012 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECAPPROVED_BUDGET_OWNER -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
396,396,13,7,6,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004 | 019-001-011-002-003-004-020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,001 -> 011 -> 002 -> 003 -> 004 -> 020,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>,DECSUBMITTED_EMPLOYEE -> DECAPPROVED_ADMINISTRATION -> DECFINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled -> <E>
