,trace,full_seq_len,input_x_seq_len,true_y_seq_len,pred_y_seq_len,acc,recall,precision,f1,levenshtein,damerau_levenshtein,local_alignment,global_alignment,emph_start,longest_subsequence,longest_substring,overlap,entropy,input,true_encoded,pred_encoded,true_decoded,pred_decoded
1382,1382,1,4,1,25,0.04,0.04,0.16,0.064,0.040000000000000036,0.040000000000000036,1.0,0.04,0.0,0.040000000000000036,0.040000000000000036,1.0,0.4111402412545968,019 | 019-001 | 019-001-002 | 019-001-002-003,004,006 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004,Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
1383,1383,2,4,2,25,0.04,0.04,0.16,0.064,0.07999999999999996,0.07999999999999996,0.5,0.08,0.5133333333333333,0.07999999999999996,0.040000000000000036,1.0,0.7971679188943039,019 | 019-001 | 019-001-011 | 019-001-011-002,003 -> 004,006 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004,Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
1384,1384,25,7,25,24,0.04,0.04,0.0016,0.003076923076923077,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.29082880037404824,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002 | 019-001-011-012-002-003 | 019-001-011-012-002-003-004,000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000,017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004,<P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P>,DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
1385,1385,25,13,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2998762863877875,019 | 019-001 | 019-001-014 | 019-001-014-008 | 019-001-014-008-001 | 019-001-014-008-001-011 | 019-001-014-008-001-011-010 | 019-001-014-008-001-011-010-008 | 019-001-014-008-001-011-010-008-001 | 019-001-014-008-001-011-010-008-001-011 | 019-001-014-008-001-011-010-008-001-011-002 | 019-001-014-008-001-011-010-008-001-011-002-003 | 019-001-014-008-001-011-010-008-001-011-002-003-004,000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000,017 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004,<P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P>,DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
1386,1386,3,3,3,25,0.04,0.04,0.12,0.06,0.040000000000000036,0.040000000000000036,0.33333333333333337,0.08,0.0,0.040000000000000036,0.040000000000000036,0.33333333333333326,0.8303917654145495,019 | 019-001 | 019-001-011,002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled
1387,1387,4,2,4,25,0.04,0.04,0.08,0.05333333333333333,0.040000000000000036,0.040000000000000036,0.25,0.1,0.0,0.040000000000000036,0.040000000000000036,0.25,0.7869779494987846,019 | 019-001,011 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled
1388,1388,2,5,2,25,0.04,0.04,0.2,0.06666666666666668,0.07999999999999996,0.07999999999999996,0.5,0.08,0.5133333333333333,0.07999999999999996,0.040000000000000036,1.0,0.7780039476089851,019 | 019-001 | 019-001-011 | 019-001-011-012 | 019-001-011-012-002,003 -> 004,006 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004 -> 004,Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
1389,1389,25,6,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.29022139606596653,019 | 019-001 | 019-001-011 | 019-001-011-002 | 019-001-011-002-003 | 019-001-011-002-003-004,000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000 -> 000,017 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004 -> 004 -> 004,<P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P> -> <P>,DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
1390,1390,1,4,1,25,0.04,0.04,0.16,0.064,0.040000000000000036,0.040000000000000036,1.0,0.04,0.0,0.040000000000000036,0.040000000000000036,1.0,0.4111402412545968,019 | 019-001 | 019-001-002 | 019-001-002-003,004,006 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004,Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
1391,1391,2,4,2,25,0.04,0.04,0.16,0.064,0.07999999999999996,0.07999999999999996,0.5,0.08,0.5133333333333333,0.07999999999999996,0.040000000000000036,1.0,0.7971679188943039,019 | 019-001 | 019-001-011 | 019-001-011-002,003 -> 004,006 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004,Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
1392,1392,3,3,3,25,0.04,0.04,0.12,0.06,0.040000000000000036,0.040000000000000036,0.33333333333333337,0.08,0.0,0.040000000000000036,0.040000000000000036,0.33333333333333326,0.8303917654145495,019 | 019-001 | 019-001-011,002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled
1393,1393,1,4,1,25,0.04,0.04,0.16,0.064,0.040000000000000036,0.040000000000000036,1.0,0.04,0.0,0.040000000000000036,0.040000000000000036,1.0,0.4111402412545968,019 | 019-001 | 019-001-002 | 019-001-002-003,004,006 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004,Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
1394,1394,4,2,4,25,0.04,0.04,0.08,0.05333333333333333,0.040000000000000036,0.040000000000000036,0.25,0.1,0.0,0.040000000000000036,0.040000000000000036,0.25,0.7869779494987846,019 | 019-001,011 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled
1395,1395,2,4,2,25,0.04,0.04,0.16,0.064,0.07999999999999996,0.07999999999999996,0.5,0.08,0.5133333333333333,0.07999999999999996,0.040000000000000036,1.0,0.7971679188943039,019 | 019-001 | 019-001-011 | 019-001-011-002,003 -> 004,006 -> 017 -> 003 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004 -> 004,Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> Request_Payment -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled -> Payment_Handled
1396,1396,4,2,4,25,0.04,0.04,0.08,0.05333333333333333,0.040000000000000036,0.040000000000000036,0.25,0.1,0.0,0.040000000000000036,0.040000000000000036,0.25,0.7869779494987846,019 | 019-001,011 -> 002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004,DECL_APPROVED_ADMINISTRATION -> DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled
1397,1397,3,3,3,25,0.04,0.04,0.12,0.06,0.040000000000000036,0.040000000000000036,0.33333333333333337,0.08,0.0,0.040000000000000036,0.040000000000000036,0.33333333333333326,0.8303917654145495,019 | 019-001 | 019-001-011,002 -> 003 -> 004,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004 -> 004,DECL_FINAL_APPROVED_SUPERVISOR -> Request_Payment -> Payment_Handled,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled -> Payment_Handled
1398,1398,2,2,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.8048715054673259,019 | 019-001,010 -> 008,006 -> 017 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 007 -> 004 -> 004,DECL_REJECTED_SUPERVISOR -> DECL_REJECTED_EMPLOYEE,DECL_REJECTED_MISSING -> DECL_FOR_APPROVAL_ADMINISTRATION -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> DECL_REJECTED_PRE_APPROVER -> Payment_Handled -> Payment_Handled
